,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2007Q1,742297.0,10310.0,71997769.15615907,,
1,2007Q2,755643.0,10495.0,72000285.85040495,2516.6942458748817,0.0034953947976037476
2,2007Q3,755992.0,10500.0,71999238.09523809,-1047.7551668584347,-0.00145523090879448
3,2007Q4,758391.0,10533.0,72001424.09569924,2186.0004611462355,0.003036051701200739
4,2008Q1,751515.0,10438.0,71997988.12032956,-3435.9753696769476,-0.004772321365333757
5,2008Q2,766000.0,10639.0,71999248.04962872,1259.9292991608381,0.0017499200801269136
6,2008Q3,780133.0,10835.0,72001199.81541301,1951.7657842934132,0.0027107406394575196
7,2008Q4,750268.0,0.0,inf,inf,
8,2009Q1,1513802.0,10256.0,147601599.06396255,-inf,-inf
9,2009Q2,1470444.0,9962.0,147605300.14053404,3701.076571494341,0.0025074144139611313
10,2009Q3,1496542.0,10139.0,147602524.90383667,-2775.2366973757744,-0.0018802095012831566
11,2009Q4,1442347.0,9772.0,147599979.53336063,-2545.370476037264,-0.0017245059816976178
12,2010Q1,2262939.0,9824.0,230348025.24429968,82748045.71093905,35.92305409311807
13,2010Q2,2305770.0,9913.0,232600625.44133964,2252600.197039962,0.9684411607947515
14,2010Q3,2311229.0,9936.0,232611614.33172303,10988.890383392572,0.004724136589208105
15,2010Q4,2328037.0,10009.0,232594365.07143572,-17249.260287314653,-0.007416026730491498
16,2011Q1,2187996.0,9407.0,232592324.86446264,-2040.2069730758667,-0.0008771600585981271
17,2011Q2,2181188.0,9377.0,232610429.77498135,18104.910518705845,0.007783361449535973
18,2011Q3,2249877.0,9673.0,232593507.7018505,-16922.073130846024,-0.007275384983031232
19,2011Q4,2286918.0,9832.0,232599471.1147274,5963.412876904011,0.0025638118815681297
20,2012Q1,2364001.0,10163.0,232608580.14365837,9109.028930962086,0.00391603307381713
21,2012Q2,2472909.0,10632.0,232591139.95485327,-17440.188805103302,-0.007498217175636398
22,2012Q3,2547631.0,10953.0,232596640.1899023,5500.235049039125,0.002364709586754343
23,2012Q4,2584256.0,11110.0,232606300.630063,9660.440160691738,0.0041531291863223
24,2013Q1,2638558.0,11344.0,232595028.2087447,-11272.421318292618,-0.004846372428982477
25,2013Q2,2699203.0,11604.0,232609703.55049983,14675.341755121946,0.006308998090415395
26,2013Q3,2742533.0,11791.0,232595454.1599525,-14249.390547335148,-0.0061262549600544
27,2013Q4,2807557.0,12070.0,232606213.75310686,10759.593154370785,0.004625668842102062
28,2014Q1,2868641.0,12333.0,232598799.9675667,-7413.785540163517,-0.0031873705028561137
29,2014Q2,2935074.0,12619.0,232591647.515651,-7152.4519157111645,-0.0030751112484509483
30,2014Q3,3049817.0,11920.0,255857130.87248322,23265483.356832236,9.093154166739849
31,2014Q4,3123825.0,12209.0,255862478.4994676,5347.626984387636,0.0020900395461457876
32,2015Q1,4019825.0,15711.0,255860543.56820062,-1934.9312669932842,-0.000756244491631638
33,2015Q2,4067826.0,15899.0,255854204.66696018,-6338.901240438223,-0.002477544290776629
34,2015Q3,4144655.0,16199.0,255858694.98117167,4490.31421148777,0.0017549976997335217
35,2015Q4,4323614.0,16899.0,255850286.9992307,-8407.981940954924,-0.0032862898218989313
36,2016Q1,4424417.0,17293.0,255850170.58925578,-116.4099749326706,-4.5499275870937855e-05
37,2016Q2,4504282.0,17605.0,255852428.28741834,2257.6981625556946,0.0008824220186878398
38,2016Q3,4225193.0,15013.0,281435622.4605342,25583194.17311588,9.090247335943912
39,2016Q4,4329264.0,15383.0,281431710.3295846,-3912.130949616432,-0.0013900817875266923
40,2017Q1,4415179.0,15688.0,281436703.2126466,4992.883062005043,0.0017740696238303163
41,2017Q2,4260677.0,15139.0,281437149.08514434,445.8724977374077,0.00015842702329340184
42,2017Q3,4386933.0,15587.0,281448194.00782704,11044.922682702541,0.003924318193491546
43,2017Q4,4645477.0,16506.0,281441718.1630922,-6475.844734847546,-0.002300954093484772
44,2018Q1,4811611.0,17096.0,281446595.6948994,4877.531807184219,0.0017330221369853344
45,2018Q2,4674439.0,16609.0,281440122.8249744,-6472.869924962521,-0.002299910140739937
46,2018Q3,4810246.0,17092.0,281432600.0468055,-7522.778168916702,-0.002673030120769796
47,2018Q4,5135873.0,18249.0,281433119.62299305,519.5761875510216,0.0001846179967187388
48,2019Q1,5079460.0,18048.0,281441710.9929078,8591.369914770126,0.003052628512120801
49,2019Q2,5257463.0,18681.0,281433702.69257534,-8008.3003324866295,-0.0028455370681863615
