,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2006Q2,34826.0,13977.0,2491664.87801388,,,0.7038932711188961
1,2008Q4,33904.0,13607.0,2491658.7050782684,-6.172935611568391,-0.0002477440268599903,0.7365656508425357
2,2009Q2,36281.0,12958.0,2799891.958635592,308233.2535573235,11.008755270240064,0.7306133001884965
3,2009Q3,39033.0,13276.0,2940117.5052726725,140225.5466370806,4.769385794465919,0.7144184496929415
4,2009Q4,41732.0,14195.0,2939908.418457203,-209.08681546943262,-0.007112017985211819,0.6930116176768308
5,2010Q1,44406.0,15104.0,2940015.8898305083,107.47137330519035,0.003655469131202079,0.65462690237041
6,2010Q2,42009.0,14289.0,2939953.8106235564,-62.079206951893866,-0.002111570825622156,0.665762291219688
7,2010Q3,42701.0,12630.0,3380918.448139351,440964.6375157945,13.042746942283516,0.6746838284726205
8,2010Q4,56872.0,16821.0,3381011.830450033,93.38231068197638,0.0027619634406764746,0.6769554065495291
9,2011Q1,56921.0,16836.0,3380909.9548586365,-101.87559139635414,-0.0030132595294338088,0.6161248946848874
10,2011Q2,49979.0,14782.0,3381071.573535381,161.61867674440145,0.004780102202196407,0.6674407573215816
11,2011Q3,50284.0,14873.0,3380891.5484434883,-180.02509189257398,-0.0053247816238132465,0.640279273474456
12,2011Q4,58551.0,17318.0,3380933.1331562535,41.584712765179574,0.0012299773798353229,0.664506476750745
13,2012Q1,55704.0,16476.0,3380917.6984705026,-15.434685750864446,-0.0004565235574307817,0.6161600806477259
14,2012Q2,54273.0,16052.0,3381074.009469225,156.31099872244522,0.004623116745882281,0.6435270893692803
15,2012Q3,52251.0,15454.0,3381066.390578491,-7.618890733923763,-0.00022533987369056636,0.6460314835783576
16,2012Q4,63144.0,18676.0,3381023.773827372,-42.61675111902878,-0.0012604688393180372,0.6652370036250246
17,2013Q1,62808.0,18577.0,3380954.944285945,-68.82954142708331,-0.002035801794502176,0.5812325358125086
18,2013Q2,58391.0,17270.0,3381065.4313839027,110.48709795763716,0.0032678189819122703,0.6284205127375556
19,2013Q3,58662.0,17351.0,3380900.2362976195,-165.1950862831436,-0.00488612720687809,0.6258872558185287
20,2013Q4,67934.0,20093.0,3380978.4502065396,78.21390892006457,0.0023133512996891944,0.6577337733890882
21,2014Q1,68054.0,20128.0,3381061.208267091,82.75806055124849,0.0024476948346541416,0.6054543205838451
22,2014Q2,64174.0,18981.0,3380959.9072756968,-101.3009913940914,-0.002996219836150542,0.615690028351708
23,2014Q3,68303.0,20202.0,3381001.881001881,41.97372618410736,0.0012414582322465147,0.6449006719821748
24,2014Q4,73908.0,21860.0,3380969.8078682525,-32.07313362834975,-0.0009486370908639465,0.674863841756936
25,2015Q1,74561.0,22053.0,3380991.248356233,21.44048798037693,0.0006341479881322037,0.6209983194174843
26,2015Q2,71424.0,21125.0,3381017.75147929,26.503123057074845,0.0007838800327350836,0.6566221297522578
27,2015Q3,73262.0,21669.0,3380958.9736489914,-58.77783029852435,-0.001738495816028397,0.6357045506563477
28,2015Q4,76752.0,22701.0,3380996.431875248,37.45822625653818,0.0011079049330957802,0.6549756995699022
29,2016Q1,78627.0,23256.0,3380933.95252838,-62.47934686811641,-0.001847990754785144,0.6262211353735738
30,2016Q2,78992.0,23364.0,3380927.9233008046,-6.029227575287223,-0.0001783305563462258,0.6412780846793061
31,2016Q3,81978.0,20206.0,4057111.74898545,676183.8256846452,16.66663053719771,0.6353389116156201
32,2016Q4,87267.0,21509.0,4057231.856432191,120.10744674131274,0.002960329874934277,0.6641199900540383
33,2017Q1,89254.0,21999.0,4057184.4174735215,-47.43895866954699,-0.0011692581304718716,0.607743690745611
34,2017Q2,80863.0,19931.0,4057147.1576940445,-37.25977947702631,-0.0009183738727930097,0.6975229647427845
35,2017Q3,90085.0,18504.0,4868406.830955469,811259.6732614245,16.663760885862686,0.664621544990929
36,2017Q4,98658.0,20265.0,4868393.78238342,-13.048572049476206,-0.0002680262245156351,0.6453931785671913
37,2018Q1,95846.0,11581.0,8276141.956653139,3407748.174269719,41.17556455795507,0.551673165915106
38,2018Q2,87637.0,10589.0,8276230.050051941,88.0933988019824,0.0010644145736551818,0.6346250833435823
39,2018Q3,94175.0,11379.0,8276210.563318393,-19.48673354741186,-0.00023545478209291166,0.6003657895279679
40,2018Q4,101866.0,12308.0,8276405.589860253,195.02654185984284,0.002356415955481658,0.649916142053241
41,2019Q1,100537.0,12148.0,8276012.512347711,-393.07751254178584,-0.004749600268913549,0.5824431388099816
42,2019Q2,93423.0,11288.0,8276311.126860383,298.6145126717165,0.0036080629170957214,0.6035122985561527
43,2019Q3,103275.0,12479.0,8275903.517910089,-407.6089502936229,-0.004925250148355478,0.5918693958684285
44,2019Q4,108556.0,13117.0,8275977.738812229,74.22090213932097,0.0008968233661533891,0.6538933627912304
45,2020Q1,109688.0,13254.0,8275841.255470047,-136.4833421818912,-0.0016491778656542065,0.5439153064532394
46,2020Q2,102971.0,12442.0,8276081.01591384,239.76044379360974,0.0028970287184548003,0.6272462003618315
47,2020Q3,110399.0,13340.0,8275787.106446777,-293.9094670638442,-0.003551438229179324,0.6738928779394425
48,2020Q4,115656.0,13975.0,8275921.288014311,134.18156753480434,0.0016213490059304235,0.6384326308532965
49,2021Q1,118094.0,14269.0,8276263.227976733,341.9399624215439,0.0041315742745550235,0.5295359637252767
50,2021Q2,119862.0,14483.0,8276047.780156045,-215.44782068766654,-0.0026032694156775914,0.5286370443963213
51,2021Q3,109842.0,13272.0,8276220.614828209,172.83467216417193,0.0020883284799647584,0.5509009189072793
52,2021Q4,125023.0,15107.0,8275832.395578208,-388.2192500010133,-0.0046909994239182455,0.6192989061598319
53,2022Q1,126848.0,15327.0,8276114.047106413,281.65152820479125,0.0034031856811261004,0.4903491482568639
54,2022Q2,129837.0,15688.0,8276198.3681795,84.3210730869323,0.0010188382314654481,0.5272104241614367
