,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2014Q1,209056.0,19934.0,10487408.447877998,,,0.21735874969167424
1,2014Q2,191904.0,18298.0,10487703.57416111,295.12628311291337,0.002814021973695227,0.2572464739798563
2,2014Q3,200478.0,19116.0,10487445.072190834,-258.50197027623653,-0.002464870790710471,0.24717801500860673
3,2014Q4,210298.0,20052.0,10487632.156393377,187.08420254290104,0.0017838554952449627,0.3472270065363995
4,2015Q1,215791.0,20576.0,10487509.72006221,-122.43633116781712,-0.0011674490363865985,0.2932402724549403
5,2015Q2,194241.0,18521.0,10487608.6604395,98.94037729129195,0.0009434026430115261,0.3163753710700748
6,2015Q3,194596.0,18555.0,10487523.578550257,-85.08188924379647,-0.0008112676801777238,0.32515943665262353
7,2015Q4,198070.0,18886.0,10487662.81901938,139.2404691223055,0.0013276596656958963,0.3235210732230143
8,2016Q1,203245.0,19380.0,10487358.10113519,-304.7178841885179,-0.002905573369860748,0.19342344339200018
9,2016Q2,189663.0,12056.0,15731834.771068348,5244476.669933157,33.33671339835083,0.15412849696225842
10,2016Q3,191166.0,12152.0,15731237.656352865,-597.1147154830396,-0.0037957262392632044,0.13452553361768593
11,2016Q4,184201.0,11709.0,15731574.00290375,336.34655088558793,0.0021380349532952314,0.18191064051380956
12,2017Q1,189436.0,12042.0,15731273.874771632,-300.1281321179122,-0.0019078437926074762,0.12053388987681575
13,2017Q2,189433.0,12042.0,15731024.746719815,-249.12805181741714,-0.0015836733831937082,0.1259291723339293
14,2017Q3,191439.0,12169.0,15731695.291313995,670.5445941798389,0.004262379748418274,0.1460630546958612
15,2017Q4,186441.0,11852.0,15730762.740465743,-932.5508482512087,-0.005928198547247293,0.31263571863693745
16,2018Q1,191648.0,12183.0,15730772.387753427,9.647287683561444,6.132748885917363e-05,0.19957232032655486
17,2018Q2,189557.0,12050.0,15730871.369294606,98.98154117912054,0.0006292184257022439,0.10937477924714792
18,2018Q3,190679.0,12121.0,15731292.797623958,421.42832935228944,0.0026789173323119486,0.2657512292707909
19,2018Q4,181383.0,11530.0,15731396.357328707,103.55970474891365,0.0006582995075365245,0.4151727548938805
20,2019Q1,185142.0,11769.0,15731328.065256182,-68.29207252524793,-0.0004341151124810377,0.2797768620808332
21,2019Q2,181072.0,11510.0,15731711.555169418,383.4899132363498,0.002437687163863207,0.11819248711574055
22,2019Q3,182165.0,11580.0,15731001.727115717,-709.828053701669,-0.004512287685266284,0.18246035973961
23,2019Q4,182914.0,11627.0,15731831.082824461,829.3557087443769,0.005271832022464585,0.23215709882478613
24,2020Q1,185312.0,11780.0,15731069.60950764,-761.4733168203384,-0.004840569241141203,0.11540517778867918
25,2020Q2,178522.0,11348.0,15731582.657737046,513.0482294056565,0.0032612626495868236,0.16040615268657543
26,2020Q3,180169.0,11453.0,15731162.140923776,-420.51681327074766,-0.0026731452482890356,0.1665448481910309
27,2020Q4,181627.0,11546.0,15730729.2568855,-432.88403827510774,-0.002751837064932193,0.24957443540699398
28,2021Q1,183877.0,11689.0,15730772.521173753,43.26428825221956,0.0002750296477428903,0.1599839186467429
29,2021Q2,179328.0,11399.0,15731906.30757084,1133.7863970864564,0.0072069231466299274,0.16077236553192673
30,2021Q3,181572.0,11542.0,15731415.699185584,-490.6083852555603,-0.003118653747615093,0.20507589233066467
31,2021Q4,186124.0,11831.0,15731890.795368101,475.09618251770735,0.0030199560160790633,0.2209483857128873
32,2022Q1,195780.0,12445.0,15731619.124146244,-271.6712218578905,-0.0017269120216679165,0.1986738695208175
33,2022Q2,191873.0,12197.0,15731163.40083627,-455.7233099732548,-0.0028969460068606783,0.23742811286607565
